run,repetition,Module,minSpeed
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[206].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[183].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[200].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[198].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[195].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[194].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[191].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[188].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[186].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[174].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[110].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[89].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[157].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[83].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[80].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[97].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[171].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[168].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[107].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[164].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[103].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[109].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[138].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[134].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[222].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[130].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[218].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[216].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[213].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[210].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[187].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[185].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[282].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[181].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[105].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[177].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[102].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[100].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[127].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[124].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[121].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[119].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[113].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[240].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[257].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[148].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[254].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[145].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[251].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[142].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[249].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[246].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[139].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[243].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[260].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[235].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[230].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[225].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[219].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[214].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[207].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[202].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[281].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[278].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[276].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[153].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[248].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[285].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[176].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[172].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[280].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[169].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[165].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[163].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[160].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[156].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[267].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[274].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[273].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[182].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[178].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[272].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[271].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[269].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[268].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[270].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[227].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[264].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[229].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[180].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[275].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[232].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[184].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[122].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[189].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[112].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[192].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[250].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[196].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[126].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[262].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[256].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[252].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[179].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[253].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[255].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[115].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[135].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[261].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[117].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[258].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[132].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[259].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[129].veinsmobility,0
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[204].veinsmobility,2.2442698229408e-05
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[175].veinsmobility,0.016700214265575
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[72].veinsmobility,0.44706727593705
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[106].veinsmobility,0.4510151688343
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[74].veinsmobility,0.45135599837706
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[95].veinsmobility,0.45873314107657
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[55].veinsmobility,0.46025586662498
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[60].veinsmobility,0.46078524961161
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[64].veinsmobility,0.46139219702618
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[67].veinsmobility,0.46594166104513
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[98].veinsmobility,0.4692328909898
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[58].veinsmobility,0.57117852837496
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[76].veinsmobility,0.57629071819066
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[277].veinsmobility,1.7742816527908
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[37].veinsmobility,2.0452596741573
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[146].veinsmobility,2.05517467859
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[290].veinsmobility,2.0688118358587
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[294].veinsmobility,2.0719795765868
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[137].veinsmobility,2.0826874083446
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[57].veinsmobility,2.119059736023
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[283].veinsmobility,2.1270508926209
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[73].veinsmobility,2.1424104392801
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[18].veinsmobility,2.1478142852402
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[16].veinsmobility,2.1805428916734
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[56].veinsmobility,2.1824232961972
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[120].veinsmobility,2.2306288954219
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[36].veinsmobility,2.2675770719431
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[53].veinsmobility,2.2943353327115
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[48].veinsmobility,2.2968369171357
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[86].veinsmobility,2.313223242714
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[288].veinsmobility,2.3206015827662
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[32].veinsmobility,2.3222540397508
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[118].veinsmobility,2.3245476020459
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[71].veinsmobility,2.3360886718503
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[34].veinsmobility,2.3629329529428
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[17].veinsmobility,2.3857033318377
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[87].veinsmobility,2.3893979289479
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[147].veinsmobility,2.3894597134589
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[88].veinsmobility,2.3926109573599
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[14].veinsmobility,2.3999014719324
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[162].veinsmobility,2.4099082338007
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[104].veinsmobility,2.4474217774007
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[54].veinsmobility,2.4665749438139
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[133].veinsmobility,2.5224915802443
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[70].veinsmobility,2.5364357335632
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[33].veinsmobility,2.5463825014979
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[35].veinsmobility,2.5464982631632
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[116].veinsmobility,2.5503246560643
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[293].veinsmobility,2.5507678784237
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[15].veinsmobility,2.553232210614
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[30].veinsmobility,2.5793032449658
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[85].veinsmobility,2.6018212405816
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[69].veinsmobility,2.6080027047163
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[101].veinsmobility,2.6159969022369
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[13].veinsmobility,2.6210852523656
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[289].veinsmobility,2.622095216535
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[50].veinsmobility,2.6363724521525
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[12].veinsmobility,2.6939213974933
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[44].veinsmobility,2.7097271006442
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[287].veinsmobility,2.7631758759464
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[52].veinsmobility,2.7716481539756
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[31].veinsmobility,2.7893390222076
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[279].veinsmobility,2.8227283213945
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[10].veinsmobility,2.8263022266547
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[159].veinsmobility,2.8646614937459
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[51].veinsmobility,2.8716889821047
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[28].veinsmobility,2.8798747523216
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[46].veinsmobility,2.884026342375
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[298].veinsmobility,2.885270260897
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[131].veinsmobility,2.9268221032151
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[99].veinsmobility,2.9287291901767
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[84].veinsmobility,2.9486931073362
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[9].veinsmobility,2.9706074769906
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[144].veinsmobility,2.9767475211976
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[68].veinsmobility,2.9846357222684
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[292].veinsmobility,2.9976100741947
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[66].veinsmobility,3.0002637066063
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[82].veinsmobility,3.0154647836376
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[47].veinsmobility,3.0400623611232
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[29].veinsmobility,3.0553488711167
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[26].veinsmobility,3.0556714269124
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[286].veinsmobility,3.0709190472805
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[8].veinsmobility,3.0801650744846
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[79].veinsmobility,3.0868556584261
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[49].veinsmobility,3.108737719798
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[114].veinsmobility,3.1177159931605
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[81].veinsmobility,3.1320637462228
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[40].veinsmobility,3.1447444269778
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[11].veinsmobility,3.1726804325645
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[141].veinsmobility,3.1754936908306
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[27].veinsmobility,3.1932661032672
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[62].veinsmobility,3.2059040026633
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[24].veinsmobility,3.2125225775353
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[6].veinsmobility,3.2136843223817
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[128].veinsmobility,3.2281436230927
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[136].veinsmobility,3.228605045126
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[296].veinsmobility,3.2384826473144
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[4].veinsmobility,3.2656425415661
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[155].veinsmobility,3.2771215578927
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[291].veinsmobility,3.3024583207436
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[150].veinsmobility,3.3289238007376
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[22].veinsmobility,3.340871865931
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[78].veinsmobility,3.3486663622569
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[65].veinsmobility,3.351445166972
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[94].veinsmobility,3.3548612211423
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[42].veinsmobility,3.358996560407
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[25].veinsmobility,3.3721825029346
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[111].veinsmobility,3.3755040360214
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[7].veinsmobility,3.411141723966
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[45].veinsmobility,3.4135305244217
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[96].veinsmobility,3.4342356355822
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[5].veinsmobility,3.4418926796015
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[43].veinsmobility,3.4692973543836
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[77].veinsmobility,3.4760137386717
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[23].veinsmobility,3.4812853362523
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[295].veinsmobility,3.4949883995325
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[38].veinsmobility,3.5367274774368
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[20].veinsmobility,3.5718800499798
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[284].veinsmobility,3.5732811577235
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[299].veinsmobility,3.5830692474915
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[125].veinsmobility,3.5928307975113
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[63].veinsmobility,3.6042264964272
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[2].veinsmobility,3.6232039768934
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[75].veinsmobility,3.6281221358286
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[90].veinsmobility,3.6530877841311
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[0].veinsmobility,3.6867535558879
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[41].veinsmobility,3.6974328893995
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[59].veinsmobility,3.7058597274995
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[92].veinsmobility,3.710472035614
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[297].veinsmobility,3.7152183971105
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[3].veinsmobility,3.724506568782
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[1].veinsmobility,3.7334076593541
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[21].veinsmobility,3.7334137712375
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[39].veinsmobility,3.7336010943373
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[123].veinsmobility,3.7339271754154
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[93].veinsmobility,3.7451259845771
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[108].veinsmobility,3.7540941813298
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[152].veinsmobility,3.7549037153818
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[19].veinsmobility,3.8411687599792
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[61].veinsmobility,3.8471145660736
