run,repetition,Module,totalCO2Emission
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[298].veinsmobility,104.83207562974
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[57].veinsmobility,104.87708134462
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[51].veinsmobility,104.94625408373
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[70].veinsmobility,105.00376607866
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[71].veinsmobility,105.0667083002
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[1].veinsmobility,105.2028512828
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[36].veinsmobility,105.20527964053
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[15].veinsmobility,105.3805243796
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[290].veinsmobility,105.45213586034
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[87].veinsmobility,105.52105799954
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[30].veinsmobility,105.52378112233
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[63].veinsmobility,105.56353010722
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[294].veinsmobility,105.60733638408
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[82].veinsmobility,105.65139868852
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[13].veinsmobility,105.78065541089
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[7].veinsmobility,105.78481790548
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[41].veinsmobility,105.80129891027
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[56].veinsmobility,105.82447221592
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[21].veinsmobility,105.90670773271
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[85].veinsmobility,105.92670167477
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[31].veinsmobility,106.20119940578
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[159].veinsmobility,106.30049523326
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[34].veinsmobility,106.63631571696
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[39].veinsmobility,106.63841592845
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[118].veinsmobility,106.77531671711
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[136].veinsmobility,106.86913284042
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[284].veinsmobility,106.88955608979
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[2].veinsmobility,106.97316565613
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[43].veinsmobility,107.00602984982
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[299].veinsmobility,107.05407683876
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[77].veinsmobility,107.32258987903
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[62].veinsmobility,107.36674790459
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[66].veinsmobility,107.36724573229
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[61].veinsmobility,107.44646708575
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[78].veinsmobility,107.59437633147
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[46].veinsmobility,107.64621801258
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[101].veinsmobility,107.89908893369
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[131].veinsmobility,108.16855275063
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[10].veinsmobility,108.18304296226
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[73].veinsmobility,108.25267454117
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[17].veinsmobility,108.34998962711
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[11].veinsmobility,108.95108143536
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[79].veinsmobility,109.02588178719
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[104].veinsmobility,109.07171876718
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[108].veinsmobility,109.28721082599
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[99].veinsmobility,109.31858249365
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[144].veinsmobility,109.90725804557
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[75].veinsmobility,109.96134153252
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[162].veinsmobility,110.05689163133
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[19].veinsmobility,110.20562865928
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[14].veinsmobility,110.81801161896
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[114].veinsmobility,110.98543816682
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[133].veinsmobility,111.02275849806
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[111].veinsmobility,111.56571257285
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[93].veinsmobility,111.88668198746
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[141].veinsmobility,112.05260538163
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[59].veinsmobility,112.4068207722
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[96].veinsmobility,112.43722557251
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[146].veinsmobility,112.44140182785
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[88].veinsmobility,112.57707858999
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[53].veinsmobility,112.58237998648
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[128].veinsmobility,112.79784847412
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[155].veinsmobility,113.0915297404
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[86].veinsmobility,113.3434153581
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[50].veinsmobility,113.54318342017
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[116].veinsmobility,113.68887205744
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[120].veinsmobility,114.03810983589
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[147].veinsmobility,114.53642234046
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[137].veinsmobility,114.9065626387
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[152].veinsmobility,115.19669292114
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[125].veinsmobility,116.19547168636
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[283].veinsmobility,117.45700796399
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[279].veinsmobility,120.2459507995
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[24].veinsmobility,123.88615550218
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[4].veinsmobility,124.54245720788
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[20].veinsmobility,126.39853458676
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[277].veinsmobility,126.6991604791
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[28].veinsmobility,127.35348752113
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[16].veinsmobility,128.44239371361
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[12].veinsmobility,129.27516435813
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[164].veinsmobility,129.31395151256
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[0].veinsmobility,131.49222098734
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[8].veinsmobility,132.60257799146
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[44].veinsmobility,132.81729487518
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[48].veinsmobility,133.23489464275
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[204].veinsmobility,133.23678635955
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[168].veinsmobility,133.90486911407
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[175].veinsmobility,135.66905203969
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[32].veinsmobility,135.69587287572
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[200].veinsmobility,136.75995459217
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[55].veinsmobility,137.0182409273
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[171].veinsmobility,137.14090748661
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[195].veinsmobility,137.4580573205
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[38].veinsmobility,137.70686646993
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[198].veinsmobility,138.7167825479
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[275].veinsmobility,140.92705621939
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[58].veinsmobility,141.63091153769
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[194].veinsmobility,142.01782670894
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[191].veinsmobility,143.07178506957
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[60].veinsmobility,143.79531951246
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[74].veinsmobility,144.69570405699
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[206].veinsmobility,146.20356210347
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[40].veinsmobility,147.42794925728
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[188].veinsmobility,148.15369962422
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[72].veinsmobility,148.74929336399
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[67].veinsmobility,149.10282146664
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[64].veinsmobility,150.17565758261
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[186].veinsmobility,151.62348997842
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[76].veinsmobility,156.59038271599
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[174].veinsmobility,156.61753385276
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[157].veinsmobility,161.64397771217
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[183].veinsmobility,161.65102703885
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[281].veinsmobility,166.11612596747
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[95].veinsmobility,172.78503614169
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[276].veinsmobility,172.98144492238
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[98].veinsmobility,174.39756231645
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[106].veinsmobility,178.23748827632
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[278].veinsmobility,178.32478187193
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[103].veinsmobility,185.69267400624
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[107].veinsmobility,188.15939593759
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[218].veinsmobility,193.16103059522
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[216].veinsmobility,194.40033439444
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[222].veinsmobility,194.78389233765
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[210].veinsmobility,195.8186752727
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[185].veinsmobility,196.42645745517
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[267].veinsmobility,198.94854672752
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[224].veinsmobility,199.66572765374
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[97].veinsmobility,200.65138767592
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[213].veinsmobility,201.05175180867
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[259].veinsmobility,204.17628303961
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[181].veinsmobility,204.98330264352
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[264].veinsmobility,206.32284318014
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[262].veinsmobility,206.42872358515
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[187].veinsmobility,206.86283875873
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[261].veinsmobility,207.86904605205
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[258].veinsmobility,208.50090975539
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[266].veinsmobility,208.72427354305
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[177].veinsmobility,209.19359266812
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[256].veinsmobility,210.1044475106
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[217].veinsmobility,210.35468758995
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[265].veinsmobility,212.728590638
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[255].veinsmobility,212.87001249084
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[239].veinsmobility,212.98576760697
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[226].veinsmobility,213.27068117391
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[228].veinsmobility,213.56339030567
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[208].veinsmobility,215.2693104651
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[80].veinsmobility,215.78071308202
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[221].veinsmobility,216.78308355318
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[253].veinsmobility,217.14538345978
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[211].veinsmobility,217.90716820965
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[89].veinsmobility,218.8018146208
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[234].veinsmobility,219.41479959533
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[263].veinsmobility,219.90174123268
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[201].veinsmobility,220.73549540878
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[231].veinsmobility,221.08176467229
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[91].veinsmobility,221.94041194707
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[252].veinsmobility,223.13694131635
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[247].veinsmobility,223.34439004604
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[83].veinsmobility,223.4392828687
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[248].veinsmobility,225.63094978644
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[242].veinsmobility,225.65778642133
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[244].veinsmobility,225.92153024127
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[245].veinsmobility,227.06615960114
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[250].veinsmobility,229.94619235285
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[119].veinsmobility,235.33760737974
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[209].veinsmobility,241.99063606056
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[124].veinsmobility,243.1430086721
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[121].veinsmobility,244.38819195047
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[205].veinsmobility,245.66361340391
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[212].veinsmobility,246.92937117915
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[127].veinsmobility,247.00666669829
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[199].veinsmobility,248.36509027199
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[203].veinsmobility,248.75257407919
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[280].veinsmobility,249.15687402402
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[215].veinsmobility,250.67516771066
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[282].veinsmobility,251.53973257414
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[197].veinsmobility,253.3951363261
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[285].veinsmobility,253.50985226024
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[193].veinsmobility,253.9060827253
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[190].veinsmobility,256.0973080029
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[102].veinsmobility,256.43382520197
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[113].veinsmobility,256.65370348876
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[105].veinsmobility,256.95931777405
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[100].veinsmobility,258.0287619901
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[220].veinsmobility,258.52512472781
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[110].veinsmobility,258.5690081053
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[274].veinsmobility,261.19290736107
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[273].veinsmobility,261.47057645985
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[223].veinsmobility,263.83456996943
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[270].veinsmobility,265.2209041404
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[227].veinsmobility,269.64032064131
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[272].veinsmobility,270.13983708099
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[229].veinsmobility,272.50786714499
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[271].veinsmobility,274.63194866603
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[232].veinsmobility,277.20552035904
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[143].veinsmobility,279.11181157477
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[140].veinsmobility,281.69805765589
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[138].veinsmobility,289.7433610123
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[134].veinsmobility,289.90263199714
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[167].veinsmobility,292.02587593708
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[109].veinsmobility,292.1132666587
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[158].veinsmobility,292.63315240092
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[149].veinsmobility,295.90862080659
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[161].veinsmobility,298.02454099273
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[170].veinsmobility,299.36709368056
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[151].veinsmobility,299.70094074355
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[166].veinsmobility,301.93136163704
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[154].veinsmobility,302.88146580627
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[173].veinsmobility,304.7219109232
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[130].veinsmobility,305.77755041462
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[179].veinsmobility,315.36769140881
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[237].veinsmobility,317.98830950566
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[236].veinsmobility,319.19702694987
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[268].veinsmobility,319.42002331121
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[241].veinsmobility,319.78913990629
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[257].veinsmobility,321.42732118816
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[233].veinsmobility,321.53495673189
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[196].veinsmobility,322.56136424233
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[260].veinsmobility,323.11582055536
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[269].veinsmobility,323.39841426475
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[254].veinsmobility,324.82219025928
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[251].veinsmobility,326.76711681479
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[192].veinsmobility,327.5360155239
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[249].veinsmobility,327.66361593595
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[238].veinsmobility,328.48882250834
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[189].veinsmobility,334.13903305323
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[246].veinsmobility,337.9700609853
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[180].veinsmobility,342.33926481524
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[184].veinsmobility,344.50369363924
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[225].veinsmobility,347.54198408052
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[202].veinsmobility,347.9945022744
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[240].veinsmobility,350.70240363888
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[243].veinsmobility,351.4202716838
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[207].veinsmobility,356.62597132206
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[235].veinsmobility,357.46160571304
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[230].veinsmobility,357.66018719031
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[219].veinsmobility,360.69048281817
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[214].veinsmobility,363.88289816777
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[122].veinsmobility,364.97260395764
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[115].veinsmobility,369.04796206489
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[117].veinsmobility,376.76695337329
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[135].veinsmobility,377.01437605996
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[132].veinsmobility,379.58652567202
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[129].veinsmobility,386.15644259677
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[112].veinsmobility,392.53113951397
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[126].veinsmobility,395.042866155
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[142].veinsmobility,421.68460643036
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[145].veinsmobility,422.93633441624
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[148].veinsmobility,424.2161769493
Default-0-20231218-15:56:22-17220,0,RSUExampleScenario.node[139].veinsmobility,425.5956975042
